Date,Location,AssetType,Category,Month_Actual,Month_Budget,Month_Variance,YTD_Actual,YTD_Budget,YTD_Variance
2021-10-31,Korea,Expenses,Compensation & Benefits,139709.45,.00,139709.45,139709.45,.00,139709.45
2021-10-31,Korea,Expenses,Depreciation Expense,81116.32,.00,81116.32,81116.32,.00,81116.32
2021-10-31,Korea,Expenses,Contractor Fees,963.05,.00,963.05,963.05,.00,963.05
2021-10-31,Korea,Expenses,Communications,5769.79,.00,5769.79,5769.79,.00,5769.79
2021-10-31,Korea,Expenses,TDY,91.07,.00,91.07,91.07,.00,91.07
2021-10-31,Korea,Expenses,PCS,355.88,.00,355.88,355.88,.00,355.88
2021-10-31,Korea,Expenses,IT Expense & Maint,8662.17,.00,8662.17,8662.17,.00,8662.17
2021-10-31,Korea,Expenses,Machine Expense & Maint,15563.14,.00,15563.14,15563.14,.00,15563.14
2021-10-31,Korea,Expenses,Vehicle Expense,519.29,.00,519.29,519.29,.00,519.29
2021-10-31,Korea,Expenses,Training,.00,.00,.00,.00,.00,.00
2021-10-31,Korea,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,.00,.00,.00
2021-10-31,Korea,Expenses,Audit-Independent,2050.46,.00,2050.46,2050.46,.00,2050.46
2021-10-31,Korea,Expenses,Audit-IMCOM Int Review,1431.75,.00,1431.75,1431.75,.00,1431.75
2021-10-31,Korea,Expenses,Other Expenses,7177.77,.00,7177.77,7177.77,.00,7177.77
2021-10-31,Korea,Expenses,Total Operating Expenses,263410.14,.00,263410.14,263410.14,.00,263410.14
2021-10-31,Korea,Expenses,Net Operating Income/(Loss),960108.41,.00,960108.41,960108.41,.00,960108.41
2021-10-31,Korea,Net,Interest Revenue,7975.62,.00,7975.62,7975.62,.00,7975.62
2021-10-31,Korea,Net,Non-Operating Inc/(Exp),-8.04,.00,-8.04,-8.04,.00,-8.04
2021-10-31,Korea,Net,Net Income/(Loss),968075.99,.00,968075.99,968075.99,.00,968075.99
2021-10-31,Korea,Net,Distributions,886959.67,.00,886959.67,886959.67,.00,886959.67
2021-10-31,Korea,Net,After Distributions,81116.32,.00,81116.32,81116.32,.00,81116.32
2021-10-31,Japan,Revenue,Gaming Machine Revenue,1884965.95,.00,1884965.95,1884965.95,.00,1884965.95
2021-10-31,Japan,Revenue,Total Revenue,1884965.95,.00,1884965.95,1884965.95,.00,1884965.95
2021-10-31,Japan,Revenue,Gaming NAFI,1632434.15,.00,1632434.15,1632434.15,.00,1632434.15
2021-10-31,Japan,Revenue,Total Direct Reimbursement,1632434.15,.00,1632434.15,1632434.15,.00,1632434.15
2021-10-31,Japan,Revenue,Net Revenue,252531.80,.00,252531.80,252531.80,.00,252531.80
2021-10-31,Japan,Expenses,Compensation & Benefits,244261.41,.00,244261.41,244261.41,.00,244261.41
2021-10-31,Japan,Expenses,Depreciation Expense,120514.02,.00,120514.02,120514.02,.00,120514.02
2021-10-31,Japan,Expenses,Contractor Fees,1799.48,.00,1799.48,1799.48,.00,1799.48
2021-10-31,Japan,Expenses,Communications,3543.72,.00,3543.72,3543.72,.00,3543.72
2021-10-31,Japan,Expenses,TDY,200.19,.00,200.19,200.19,.00,200.19
2021-10-31,Japan,Expenses,PCS,664.95,.00,664.95,664.95,.00,664.95
2021-10-31,Japan,Expenses,IT Expense & Maint,8314.05,.00,8314.05,8314.05,.00,8314.05
2021-10-31,Japan,Expenses,Machine Expense & Maint,33919.79,.00,33919.79,33919.79,.00,33919.79
2021-10-31,Japan,Expenses,Vehicle Expense,1715.40,.00,1715.40,1715.40,.00,1715.40
2021-10-31,Japan,Expenses,Training,.00,.00,.00,.00,.00,.00
2021-10-31,Japan,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,.00,.00,.00
2021-10-31,Japan,Expenses,Audit-Independent,3831.38,.00,3831.38,3831.38,.00,3831.38
2021-10-31,Japan,Expenses,Audit-IMCOM Int Review,2675.28,.00,2675.28,2675.28,.00,2675.28
2021-10-31,Japan,Expenses,Other Expenses,10780.28,.00,10780.28,10780.28,.00,10780.28
2021-10-31,Japan,Expenses,Total Operating Expenses,432219.95,.00,432219.95,432219.95,.00,432219.95
2021-10-31,Japan,Expenses,Net Operating Income/(Loss),-179688.15,.00,-179688.15,-179688.15,.00,-179688.15
2021-10-31,Japan,Net,Interest Revenue,8769.38,.00,8769.38,8769.38,.00,8769.38
2021-10-31,Japan,Net,Non-Operating Inc/(Exp),-15.04,.00,-15.04,-15.04,.00,-15.04
2021-10-31,Japan,Net,Net Income/(Loss),-170933.81,.00,-170933.81,-170933.81,.00,-170933.81
2021-10-31,Japan,Net,Distributions,-291447.83,.00,-291447.83,-291447.83,.00,-291447.83
2021-10-31,Japan,Net,After Distributions,120514.02,.00,120514.02,120514.02,.00,120514.02
2022-10-31,Consolidated,Revenue,Gaming Machine Revenue,4719381.20,4143007.00,576374.20,4719381.20,4143007.00,576374.20
2022-10-31,Consolidated,Revenue,Total Revenue,4719381.20,4143007.00,576374.20,4719381.20,4143007.00,576374.20
2022-10-31,Consolidated,Revenue,Gaming NAFI,2184133.25,2150314.00,33819.25,2184133.25,2150314.00,33819.25
2022-10-31,Consolidated,Revenue,Total Direct Reimbursement,2184133.25,2150314.00,33819.25,2184133.25,2150314.00,33819.25
2022-10-31,Consolidated,Revenue,Net Revenue,2535247.95,1992693.00,542554.95,2535247.95,1992693.00,542554.95
2022-10-31,Consolidated,Expenses,Compensation & Benefits,680351.17,775637.00,-95285.83,680351.17,775637.00,-95285.83
2022-10-31,Consolidated,Expenses,Depreciation Expense,257851.83,307727.00,-49875.17,257851.83,307727.00,-49875.17
2022-10-31,Consolidated,Expenses,Contractor Fees,3375.00,4144.00,-769.00,3375.00,4144.00,-769.00
2022-10-31,Consolidated,Expenses,Communications,17823.49,26065.00,-8241.51,17823.49,26065.00,-8241.51
2022-10-31,Consolidated,Expenses,TDY,25013.11,78750.00,-53736.89,25013.11,78750.00,-53736.89
2022-10-31,Consolidated,Expenses,PCS,3647.16,10198.00,-6550.84,3647.16,10198.00,-6550.84
2022-10-31,Consolidated,Expenses,IT Expense & Maint,29795.64,98437.00,-68641.36,29795.64,98437.00,-68641.36
2022-10-31,Consolidated,Expenses,Machine Expense & Maint,7765.29,160740.00,-152974.71,7765.29,160740.00,-152974.71
2022-10-31,Consolidated,Expenses,Vehicle Expense,4841.28,2543.00,2298.28,4841.28,2543.00,2298.28
2022-10-31,Consolidated,Expenses,Training,.00,1000.00,-1000.00,.00,1000.00,-1000.00
2022-10-31,Consolidated,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,.00,.00,.00
2022-10-31,Consolidated,Expenses,Audit-Independent,9834.50,9251.00,583.50,9834.50,9251.00,583.50
2022-10-31,Consolidated,Expenses,Audit-IMCOM Int Review,4333.72,4956.00,-622.28,4333.72,4956.00,-622.28
2022-10-31,Consolidated,Expenses,Other Expenses,17108.65,26024.00,-8915.35,17108.65,26024.00,-8915.35
2022-10-31,Consolidated,Expenses,Total Operating Expenses,1061740.84,1505472.00,-443731.16,1061740.84,1505472.00,-443731.16
2022-10-31,Consolidated,Expenses,Net Operating Income/(Loss),1473507.11,487221.00,986286.11,1473507.11,487221.00,986286.11
2022-10-31,Consolidated,Net,Interest Revenue,43044.33,19945.00,23099.33,43044.33,19945.00,23099.33
2022-10-31,Consolidated,Net,Non-Operating Inc/(Exp),-10086.92,.00,-10086.92,-10086.92,.00,-10086.92
2022-10-31,Consolidated,Net,Net Income/(Loss),1506464.52,507166.00,999298.52,1506464.52,507166.00,999298.52
2022-10-31,Consolidated,Net,Distributions,1506464.52,507166.00,999298.52,1506464.52,507166.00,999298.52
2022-10-31,Consolidated,Net,After Distributions,.00,.00,.00,.00,.00,.00
2022-10-31,Europe,Revenue,Gaming Machine Revenue,1243427.70,1343793.00,-100365.30,1243427.70,1343793.00,-100365.30
2022-10-31,Europe,Revenue,Total Revenue,1243427.70,1343793.00,-100365.30,1243427.70,1343793.00,-100365.30
2022-10-31,Europe,Revenue,Gaming NAFI,366248.15,374429.00,-8180.85,366248.15,374429.00,-8180.85
2022-10-31,Europe,Revenue,Total Direct Reimbursement,366248.15,374429.00,-8180.85,366248.15,374429.00,-8180.85
2022-10-31,Europe,Revenue,Net Revenue,877179.55,969364.00,-92184.45,877179.55,969364.00,-92184.45
2022-10-31,Europe,Expenses,Compensation & Benefits,282315.04,341321.00,-59005.96,282315.04,341321.00,-59005.96
2022-10-31,Europe,Expenses,Depreciation Expense,106728.54,116771.00,-10042.46,106728.54,116771.00,-10042.46
2022-10-31,Europe,Expenses,Contractor Fees,1317.95,1586.00,-268.05,1317.95,1586.00,-268.05
2022-10-31,Europe,Expenses,Communications,7867.97,10087.00,-2219.03,7867.97,10087.00,-2219.03
2022-10-31,Europe,Expenses,TDY,5437.41,58269.00,-52831.59,5437.41,58269.00,-52831.59
2022-10-31,Europe,Expenses,PCS,1043.00,4836.00,-3793.00,1043.00,4836.00,-3793.00
2022-10-31,Europe,Expenses,IT Expense & Maint,12078.12,37612.00,-25533.88,12078.12,37612.00,-25533.88
2022-10-31,Europe,Expenses,Machine Expense & Maint,5693.69,23130.00,-17436.31,5693.69,23130.00,-17436.31
2022-10-31,Europe,Expenses,Vehicle Expense,3056.41,.00,3056.41,3056.41,.00,3056.41
2022-10-31,Europe,Expenses,Training,.00,500.00,-500.00,.00,500.00,-500.00
2022-10-31,Europe,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,.00,.00,.00
2022-10-31,Europe,Expenses,Audit-Independent,3840.35,3494.00,346.35,3840.35,3494.00,346.35
2022-10-31,Europe,Expenses,Audit-IMCOM Int Review,1692.32,1851.00,-158.68,1692.32,1851.00,-158.68
2022-10-31,Europe,Expenses,Other Expenses,6747.55,9853.00,-3105.45,6747.55,9853.00,-3105.45
2022-10-31,Europe,Expenses,Total Operating Expenses,437818.35,609310.00,-171491.65,437818.35,609310.00,-171491.65
2022-10-31,Europe,Expenses,Net Operating Income/(Loss),439361.20,360054.00,79307.20,439361.20,360054.00,79307.20
2022-10-31,Europe,Net,Interest Revenue,11316.36,5122.00,6194.36,11316.36,5122.00,6194.36
2022-10-31,Europe,Net,Non-Operating Inc/(Exp),-6544.86,.00,-6544.86,-6544.86,.00,-6544.86
2022-10-31,Europe,Net,Net Income/(Loss),444132.70,365176.00,78956.70,444132.70,365176.00,78956.70
2022-10-31,Europe,Net,Distributions,444132.70,365176.00,78956.70,444132.70,365176.00,78956.70
2022-10-31,Europe,Net,After Distributions,.00,.00,.00,.00,.00,.00
2022-10-31,Korea,Revenue,Gaming Machine Revenue,1711927.35,726653.00,985274.35,1711927.35,726653.00,985274.35
2022-10-31,Korea,Revenue,Total Revenue,1711927.35,726653.00,985274.35,1711927.35,726653.00,985274.35
2022-10-31,Korea,Revenue,Gaming NAFI,389768.50,157375.00,232393.50,389768.50,157375.00,232393.50
2022-10-31,Korea,Revenue,Total Direct Reimbursement,389768.50,157375.00,232393.50,389768.50,157375.00,232393.50
2022-10-31,Korea,Revenue,Net Revenue,1322158.85,569278.00,752880.85,1322158.85,569278.00,752880.85
2022-10-31,Korea,Expenses,Compensation & Benefits,144952.44,203754.00,-58801.56,144952.44,203754.00,-58801.56
2022-10-31,Korea,Expenses,Depreciation Expense,61985.52,77001.00,-15015.48,61985.52,77001.00,-15015.48
2022-10-31,Korea,Expenses,Contractor Fees,742.66,927.00,-184.34,742.66,927.00,-184.34
2022-10-31,Korea,Expenses,Communications,4383.11,8328.00,-3944.89,4383.11,8328.00,-3944.89
2022-10-31,Korea,Expenses,TDY,2821.16,8845.00,-6023.84,2821.16,8845.00,-6023.84
2022-10-31,Korea,Expenses,PCS,1951.89,4485.00,-2533.11,1951.89,4485.00,-2533.11
2022-10-31,Korea,Expenses,IT Expense & Maint,6043.40,22690.00,-16646.60,6043.40,22690.00,-16646.60
2022-10-31,Korea,Expenses,Machine Expense & Maint,1164.66,118192.00,-117027.34,1164.66,118192.00,-117027.34
2022-10-31,Korea,Expenses,Vehicle Expense,571.70,604.00,-32.30,571.70,604.00,-32.30
2022-10-31,Korea,Expenses,Training,.00,250.00,-250.00,.00,250.00,-250.00
2022-10-31,Korea,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,.00,.00,.00
2022-10-31,Korea,Expenses,Audit-Independent,2164.09,2063.00,101.09,2164.09,2063.00,101.09
2022-10-31,Korea,Expenses,Audit-IMCOM Int Review,953.64,1108.00,-154.36,953.64,1108.00,-154.36
2022-10-31,Korea,Expenses,Other Expenses,4241.16,6323.00,-2081.84,4241.16,6323.00,-2081.84
2022-10-31,Korea,Expenses,Total Operating Expenses,231975.43,454570.00,-222594.57,231975.43,454570.00,-222594.57
2022-10-31,Korea,Expenses,Net Operating Income/(Loss),1090183.42,114708.00,975475.42,1090183.42,114708.00,975475.42
2022-10-31,Korea,Net,Interest Revenue,15491.65,6953.00,8538.65,15491.65,6953.00,8538.65
2022-10-31,Korea,Net,Non-Operating Inc/(Exp),-1278.82,.00,-1278.82,-1278.82,.00,-1278.82
2022-10-31,Korea,Net,Net Income/(Loss),1104396.25,121661.00,982735.25,1104396.25,121661.00,982735.25
2022-10-31,Korea,Net,Distributions,1104396.25,121661.00,982735.25,1104396.25,121661.00,982735.25
2022-10-31,Korea,Net,After Distributions,.00,.00,.00,.00,.00,.00
2022-10-31,Japan,Revenue,Gaming Machine Revenue,1764026.15,2072561.00,-308534.85,1764026.15,2072561.00,-308534.85
2022-10-31,Japan,Revenue,Total Revenue,1764026.15,2072561.00,-308534.85,1764026.15,2072561.00,-308534.85
2022-10-31,Japan,Revenue,Gaming NAFI,1428116.60,1618510.00,-190393.40,1428116.60,1618510.00,-190393.40
2022-10-31,Japan,Revenue,Total Direct Reimbursement,1428116.60,1618510.00,-190393.40,1428116.60,1618510.00,-190393.40
2022-10-31,Japan,Revenue,Net Revenue,335909.55,454051.00,-118141.45,335909.55,454051.00,-118141.45
2022-10-31,Japan,Expenses,Compensation & Benefits,253083.69,230562.00,22521.69,253083.69,230562.00,22521.69
2022-10-31,Japan,Expenses,Depreciation Expense,89137.77,113955.00,-24817.23,89137.77,113955.00,-24817.23
2022-10-31,Japan,Expenses,Contractor Fees,1314.39,1631.00,-316.61,1314.39,1631.00,-316.61
2022-10-31,Japan,Expenses,Communications,5572.41,7650.00,-2077.59,5572.41,7650.00,-2077.59
2022-10-31,Japan,Expenses,TDY,16754.54,11636.00,5118.54,16754.54,11636.00,5118.54
2022-10-31,Japan,Expenses,PCS,652.27,877.00,-224.73,652.27,877.00,-224.73
2022-10-31,Japan,Expenses,IT Expense & Maint,11674.12,38135.00,-26460.88,11674.12,38135.00,-26460.88
2022-10-31,Japan,Expenses,Machine Expense & Maint,906.94,19418.00,-18511.06,906.94,19418.00,-18511.06
2022-10-31,Japan,Expenses,Vehicle Expense,1213.17,1939.00,-725.83,1213.17,1939.00,-725.83
2022-10-31,Japan,Expenses,Training,.00,250.00,-250.00,.00,250.00,-250.00
2022-10-31,Japan,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,.00,.00,.00
2022-10-31,Japan,Expenses,Audit-Independent,3830.06,3694.00,136.06,3830.06,3694.00,136.06
2022-10-31,Japan,Expenses,Audit-IMCOM Int Review,1687.76,1997.00,-309.24,1687.76,1997.00,-309.24
2022-10-31,Japan,Expenses,Other Expenses,6119.94,9848.00,-3728.06,6119.94,9848.00,-3728.06
2022-10-31,Japan,Expenses,Total Operating Expenses,391947.06,441592.00,-49644.94,391947.06,441592.00,-49644.94
2022-10-31,Japan,Expenses,Net Operating Income/(Loss),-56037.51,12459.00,-68496.51,-56037.51,12459.00,-68496.51
2022-10-31,Japan,Net,Interest Revenue,16236.32,7870.00,8366.32,16236.32,7870.00,8366.32
2022-10-31,Japan,Net,Non-Operating Inc/(Exp),-2263.24,.00,-2263.24,-2263.24,.00,-2263.24
2022-10-31,Japan,Net,Net Income/(Loss),-42064.43,20329.00,-62393.43,-42064.43,20329.00,-62393.43
2022-10-31,Japan,Net,Distributions,-42064.43,20329.00,-62393.43,-42064.43,20329.00,-62393.43
2022-10-31,Japan,Net,After Distributions,.00,.00,.00,.00,.00,.00
2023-10-31,Consolidated,Revenue,Gaming Machine Revenue,6011058.90,5388254.00,622804.90,6011058.90,5388254.00,622804.90
2023-10-31,Consolidated,Revenue,Total Revenue,6011058.90,5388254.00,622804.90,6011058.90,5388254.00,622804.90
2023-10-31,Consolidated,Revenue,Gaming NAFI,2664523.70,2428541.00,235982.70,2664523.70,2428541.00,235982.70
2023-10-31,Consolidated,Revenue,Total Direct Reimbursement,2664523.70,2428541.00,235982.70,2664523.70,2428541.00,235982.70
2023-10-31,Consolidated,Revenue,Net Revenue,3346535.20,2959713.00,386822.20,3346535.20,2959713.00,386822.20
2023-10-31,Consolidated,Expenses,Compensation & Benefits,765285.88,776859.00,-11573.12,765285.88,776859.00,-11573.12
2023-10-31,Consolidated,Expenses,Depreciation Expense,396935.30,355087.00,41848.30,396935.30,355087.00,41848.30
2023-10-31,Consolidated,Expenses,Contractor Fees,14859.00,9104.00,5755.00,14859.00,9104.00,5755.00
2023-10-31,Consolidated,Expenses,Communications,18969.34,21905.00,-2935.66,18969.34,21905.00,-2935.66
2023-10-31,Consolidated,Expenses,TDY,35890.15,101607.00,-65716.85,35890.15,101607.00,-65716.85
2023-10-31,Consolidated,Expenses,PCS,8971.28,10981.00,-2009.72,8971.28,10981.00,-2009.72
2023-10-31,Consolidated,Expenses,IT Expense & Maint,23539.33,86074.00,-62534.67,23539.33,86074.00,-62534.67
2023-10-31,Consolidated,Expenses,Machine Expense & Maint,408964.10,160090.00,248874.10,408964.10,160090.00,248874.10
2023-10-31,Consolidated,Expenses,Vehicle Expense,5018.65,2303.00,2715.65,5018.65,2303.00,2715.65
2023-10-31,Consolidated,Expenses,Training,1814.50,25744.00,-23929.50,1814.50,25744.00,-23929.50
2023-10-31,Consolidated,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,.00,.00,.00
2023-10-31,Consolidated,Expenses,Audit-Independent,9834.50,9251.00,583.50,9834.50,9251.00,583.50
2023-10-31,Consolidated,Expenses,Audit-IMCOM Int Review,1427.94,4288.00,-2860.06,1427.94,4288.00,-2860.06
2023-10-31,Consolidated,Expenses,Other Expenses,25650.52,27868.00,-2217.48,25650.52,27868.00,-2217.48
2023-10-31,Consolidated,Expenses,Total Operating Expenses,1717160.49,1591161.00,125999.49,1717160.49,1591161.00,125999.49
2023-10-31,Consolidated,Expenses,Net Operating Income/(Loss),1629374.71,1368552.00,260822.71,1629374.71,1368552.00,260822.71
2023-10-31,Consolidated,Net,Interest Revenue,50436.54,60136.00,-9699.46,50436.54,60136.00,-9699.46
2023-10-31,Consolidated,Net,Non-Operating Inc/(Exp),-3868.54,.00,-3868.54,-3868.54,.00,-3868.54
2023-10-31,Consolidated,Net,Net Income/(Loss),1675942.71,1428688.00,247254.71,1675942.71,1428688.00,247254.71
2023-10-31,Consolidated,Net,Distributions,1675942.71,1428688.00,247254.71,1675942.71,1428688.00,247254.71
2023-10-31,Consolidated,Net,After Distributions,.00,.00,.00,.00,.00,.00
2023-10-31,Europe,Revenue,Gaming Machine Revenue,1740771.65,1376322.00,364449.65,1740771.65,1376322.00,364449.65
2023-10-31,Europe,Revenue,Total Revenue,1740771.65,1376322.00,364449.65,1740771.65,1376322.00,364449.65
2023-10-31,Europe,Revenue,Gaming NAFI,489196.50,415886.00,73310.50,489196.50,415886.00,73310.50
2023-10-31,Europe,Revenue,Total Direct Reimbursement,489196.50,415886.00,73310.50,489196.50,415886.00,73310.50
2023-10-31,Europe,Revenue,Net Revenue,1251575.15,960436.00,291139.15,1251575.15,960436.00,291139.15
2023-10-31,Europe,Expenses,Compensation & Benefits,312959.96,346915.00,-33955.04,312959.96,346915.00,-33955.04
2023-10-31,Europe,Expenses,Depreciation Expense,153076.63,148496.00,4580.63,153076.63,148496.00,4580.63
2023-10-31,Europe,Expenses,Contractor Fees,5987.14,3578.00,2409.14,5987.14,3578.00,2409.14
2023-10-31,Europe,Expenses,Communications,11250.84,9173.00,2077.84,11250.84,9173.00,2077.84
2023-10-31,Europe,Expenses,TDY,26525.68,45694.00,-19168.32,26525.68,45694.00,-19168.32
2023-10-31,Europe,Expenses,PCS,1341.45,1386.00,-44.55,1341.45,1386.00,-44.55
2023-10-31,Europe,Expenses,IT Expense & Maint,9808.94,33681.00,-23872.06,9808.94,33681.00,-23872.06
2023-10-31,Europe,Expenses,Machine Expense & Maint,208302.18,55055.00,153247.18,208302.18,55055.00,153247.18
2023-10-31,Europe,Expenses,Vehicle Expense,1793.17,.00,1793.17,1793.17,.00,1793.17
2023-10-31,Europe,Expenses,Training,731.12,13463.00,-12731.88,731.12,13463.00,-12731.88
2023-10-31,Europe,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,.00,.00,.00
2023-10-31,Europe,Expenses,Audit-Independent,3962.62,3622.00,340.62,3962.62,3622.00,340.62
2023-10-31,Europe,Expenses,Audit-IMCOM Int Review,575.37,1680.00,-1104.63,575.37,1680.00,-1104.63
2023-10-31,Europe,Expenses,Other Expenses,9356.48,10560.00,-1203.52,9356.48,10560.00,-1203.52
2023-10-31,Europe,Expenses,Total Operating Expenses,745671.58,673303.00,72368.58,745671.58,673303.00,72368.58
2023-10-31,Europe,Expenses,Net Operating Income/(Loss),505903.57,287133.00,218770.57,505903.57,287133.00,218770.57
2023-10-31,Europe,Net,Interest Revenue,15151.14,15972.00,-820.86,15151.14,15972.00,-820.86
2023-10-31,Europe,Net,Non-Operating Inc/(Exp),-3868.54,.00,-3868.54,-3868.54,.00,-3868.54
2023-10-31,Europe,Net,Net Income/(Loss),517186.17,303105.00,214081.17,517186.17,303105.00,214081.17
2023-10-31,Europe,Net,Distributions,517186.17,303105.00,214081.17,517186.17,303105.00,214081.17
2023-10-31,Europe,Net,After Distributions,.00,.00,.00,.00,.00,.00
2023-10-31,Korea,Revenue,Gaming Machine Revenue,1716407.50,1923866.00,-207458.50,1716407.50,1923866.00,-207458.50
2023-10-31,Korea,Revenue,Total Revenue,1716407.50,1923866.00,-207458.50,1716407.50,1923866.00,-207458.50
2023-10-31,Korea,Revenue,Gaming NAFI,358548.25,401753.00,-43204.75,358548.25,401753.00,-43204.75
2023-10-31,Korea,Revenue,Total Direct Reimbursement,358548.25,401753.00,-43204.75,358548.25,401753.00,-43204.75
2023-10-31,Korea,Revenue,Net Revenue,1357859.25,1522113.00,-164253.75,1357859.25,1522113.00,-164253.75
2023-10-31,Korea,Expenses,Compensation & Benefits,170167.29,196996.00,-26828.71,170167.29,196996.00,-26828.71
2023-10-31,Korea,Expenses,Depreciation Expense,95366.60,85403.00,9963.60,95366.60,85403.00,9963.60
2023-10-31,Korea,Expenses,Contractor Fees,3207.10,1957.00,1250.10,3207.10,1957.00,1250.10
2023-10-31,Korea,Expenses,Communications,5046.30,5639.00,-592.70,5046.30,5639.00,-592.70
2023-10-31,Korea,Expenses,TDY,4510.77,11454.00,-6943.23,4510.77,11454.00,-6943.23
2023-10-31,Korea,Expenses,PCS,4052.86,2825.00,1227.86,4052.86,2825.00,1227.86
2023-10-31,Korea,Expenses,IT Expense & Maint,5116.26,17731.00,-12614.74,5116.26,17731.00,-12614.74
2023-10-31,Korea,Expenses,Machine Expense & Maint,65712.70,6708.00,59004.70,65712.70,6708.00,59004.70
2023-10-31,Korea,Expenses,Vehicle Expense,489.32,718.00,-228.68,489.32,718.00,-228.68
2023-10-31,Korea,Expenses,Training,391.63,8233.00,-7841.37,391.63,8233.00,-7841.37
2023-10-31,Korea,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,.00,.00,.00
2023-10-31,Korea,Expenses,Audit-Independent,2122.62,2002.00,120.62,2122.62,2002.00,120.62
2023-10-31,Korea,Expenses,Audit-IMCOM Int Review,308.20,930.00,-621.80,308.20,930.00,-621.80
2023-10-31,Korea,Expenses,Other Expenses,6453.34,6992.00,-538.66,6453.34,6992.00,-538.66
2023-10-31,Korea,Expenses,Total Operating Expenses,362944.99,347588.00,15356.99,362944.99,347588.00,15356.99
2023-10-31,Korea,Expenses,Net Operating Income/(Loss),994914.26,1174525.00,-179610.74,994914.26,1174525.00,-179610.74
2023-10-31,Korea,Net,Interest Revenue,17335.04,21090.00,-3754.96,17335.04,21090.00,-3754.96
2023-10-31,Korea,Net,Net Income/(Loss),1012249.30,1195615.00,-183365.70,1012249.30,1195615.00,-183365.70
2023-10-31,Korea,Net,Distributions,1012249.30,1195615.00,-183365.70,1012249.30,1195615.00,-183365.70
2023-10-31,Korea,Net,After Distributions,.00,.00,.00,.00,.00,.00
2023-10-31,Japan,Revenue,Gaming Machine Revenue,2553879.75,2088066.00,465813.75,2553879.75,2088066.00,465813.75
2023-10-31,Japan,Revenue,Total Revenue,2553879.75,2088066.00,465813.75,2553879.75,2088066.00,465813.75
2023-10-31,Japan,Revenue,Gaming NAFI,1816778.95,1610902.00,205876.95,1816778.95,1610902.00,205876.95
2023-10-31,Japan,Revenue,Total Direct Reimbursement,1816778.95,1610902.00,205876.95,1816778.95,1610902.00,205876.95
2023-10-31,Japan,Revenue,Net Revenue,737100.80,477164.00,259936.80,737100.80,477164.00,259936.80
2023-10-31,Japan,Expenses,Compensation & Benefits,282158.63,232948.00,49210.63,282158.63,232948.00,49210.63
2023-10-31,Japan,Expenses,Depreciation Expense,148492.07,121188.00,27304.07,148492.07,121188.00,27304.07
2023-10-31,Japan,Expenses,Contractor Fees,5664.76,3569.00,2095.76,5664.76,3569.00,2095.76
2023-10-31,Japan,Expenses,Communications,2672.20,7093.00,-4420.80,2672.20,7093.00,-4420.80
2023-10-31,Japan,Expenses,TDY,4853.70,44459.00,-39605.30,4853.70,44459.00,-39605.30
2023-10-31,Japan,Expenses,PCS,3576.97,6770.00,-3193.03,3576.97,6770.00,-3193.03
2023-10-31,Japan,Expenses,IT Expense & Maint,8614.13,34662.00,-26047.87,8614.13,34662.00,-26047.87
2023-10-31,Japan,Expenses,Machine Expense & Maint,134949.22,98327.00,36622.22,134949.22,98327.00,36622.22
2023-10-31,Japan,Expenses,Vehicle Expense,2736.16,1585.00,1151.16,2736.16,1585.00,1151.16
2023-10-31,Japan,Expenses,Training,691.75,4048.00,-3356.25,691.75,4048.00,-3356.25
2023-10-31,Japan,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,.00,.00,.00
2023-10-31,Japan,Expenses,Audit-Independent,3749.26,3627.00,122.26,3749.26,3627.00,122.26
2023-10-31,Japan,Expenses,Audit-IMCOM Int Review,544.37,1678.00,-1133.63,544.37,1678.00,-1133.63
2023-10-31,Japan,Expenses,Other Expenses,9840.70,10316.00,-475.30,9840.70,10316.00,-475.30
2023-10-31,Japan,Expenses,Total Operating Expenses,608543.92,570270.00,38273.92,608543.92,570270.00,38273.92
2023-10-31,Japan,Expenses,Net Operating Income/(Loss),128556.88,-93106.00,221662.88,128556.88,-93106.00,221662.88
2023-10-31,Japan,Net,Interest Revenue,17950.36,23074.00,-5123.64,17950.36,23074.00,-5123.64
2023-10-31,Japan,Net,Net Income/(Loss),146507.24,-70032.00,216539.24,146507.24,-70032.00,216539.24
2023-10-31,Japan,Net,Distributions,146507.24,-70032.00,216539.24,146507.24,-70032.00,216539.24
2023-10-31,Japan,Net,After Distributions,.00,.00,.00,.00,.00,.00
2020-11-30,Consolidated,Revenue,Gaming Machine Revenue,4629887.40,.00,4629887.40,9224570.60,.00,9224570.60
2020-11-30,Consolidated,Revenue,Total Revenue,4629887.40,.00,4629887.40,9224570.60,.00,9224570.60
2020-11-30,Consolidated,Revenue,Gaming NAFI,2184150.25,.00,2184150.25,4362141.30,.00,4362141.30
2020-11-30,Consolidated,Revenue,Total Direct Reimbursement,2184150.25,.00,2184150.25,4362141.30,.00,4362141.30
