Date,Location,AssetType,Category,ARMP,Army,Navy,USMC,MonthCount
2021-09-30,Korea,Expenses,Audit-Independent,2134.12,2080.65,53.47,.00,1
2021-09-30,Korea,Expenses,Audit-IMCOM Int Review,2017.63,1967.08,50.55,.00,1
2021-09-30,Korea,Expenses,Other Expenses,33.21,50.21,-17.00,.00,1
2021-09-30,Korea,Expenses,Total Operating Expenses,285823.55,279537.48,6286.07,.00,1
2021-09-30,Korea,Expenses,Net Operating Income/(Loss),1116087.50,1118724.92,-2637.42,.00,1
2021-09-30,Korea,Net,Interest Revenue,7512.28,7374.66,137.62,.00,1
2021-09-30,Korea,Net,Net Income/(Loss),1123599.78,1126099.58,-2499.80,.00,1
2021-09-30,Korea,Net,Distributions,1042389.00,1045758.38,-3369.38,.00,1
2021-09-30,Korea,Net,After Distributions,81210.78,80341.20,869.58,.00,1
2021-09-30,Consolidated,Revenue,Gaming Machine Revenue,56961576.82,33271044.97,10821985.90,12868545.95,12
2021-09-30,Consolidated,Revenue,Total Revenue,56961576.82,33271044.97,10821985.90,12868545.95,12
2021-09-30,Consolidated,Revenue,Gaming NAFI,25679280.31,6660291.90,8718997.61,10299990.80,12
2021-09-30,Consolidated,Revenue,Total Direct Reimbursement,25679280.31,6660291.90,8718997.61,10299990.80,12
2021-09-30,Consolidated,Revenue,Net Revenue,31282296.51,26610753.07,2102988.29,2568555.15,12
2021-09-30,Consolidated,Expenses,Compensation & Benefits,8830671.85,5205704.97,2028829.02,1596137.86,12
2021-09-30,Consolidated,Expenses,Depreciation Expense,4326336.10,2596823.64,902803.57,826708.89,12
2021-09-30,Consolidated,Expenses,Contractor Fees,22935.00,13001.50,5383.07,4550.43,12
2021-09-30,Consolidated,Expenses,Communications,256988.88,205298.80,27668.09,24021.99,12
2021-09-30,Consolidated,Expenses,TDY,114435.87,70409.73,41293.75,2732.39,12
2021-09-30,Consolidated,Expenses,PCS,61712.84,-3645.96,58797.96,6560.84,12
2021-09-30,Consolidated,Expenses,IT Expense & Maint,382486.51,211994.28,97457.42,73034.81,12
2021-09-30,Consolidated,Expenses,Machine Expense & Maint,749960.52,455962.06,141843.65,152154.81,12
2021-09-30,Consolidated,Expenses,Vehicle Expense,65733.23,46353.17,6103.70,13276.36,12
2021-09-30,Consolidated,Expenses,Training,2064.00,1302.43,323.35,438.22,12
2021-09-30,Consolidated,Expenses,(Gain)/Loss on Disposals,-27.42,1196.22,42.34,-1265.98,12
2021-09-30,Consolidated,Expenses,Audit-Independent,91014.03,52145.23,21372.67,17496.13,12
2021-09-30,Consolidated,Expenses,Audit-IMCOM Int Review,27778.10,15811.71,6527.19,5439.20,12
2021-09-30,Consolidated,Expenses,Other Expenses,315772.70,187388.51,64196.41,64187.78,12
2021-09-30,Consolidated,Expenses,Total Operating Expenses,15247862.21,9059746.29,3402642.19,2785473.73,12
2021-09-30,Consolidated,Expenses,Net Operating Income/(Loss),16034434.30,17551006.78,-1299653.90,-216918.58,12
2021-09-30,Consolidated,Net,Interest Revenue,270428.29,165212.80,48281.51,56933.98,12
2021-09-30,Consolidated,Net,Non-Operating Inc/(Exp),9878.46,8821.77,1242.35,-185.66,12
2021-09-30,Consolidated,Net,Net Income/(Loss),16314741.05,17725041.35,-1250130.04,-160170.26,12
2021-09-30,Consolidated,Net,Distributions,12296257.51,15022464.65,-1966705.78,-759501.36,12
2021-09-30,Consolidated,Net,After Distributions,4018483.54,2702576.70,716575.74,599331.10,12
2021-09-30,Europe,Revenue,Gaming Machine Revenue,10812257.17,9152769.97,1659487.20,.00,12
2021-09-30,Europe,Revenue,Total Revenue,10812257.17,9152769.97,1659487.20,.00,12
2021-09-30,Europe,Revenue,Gaming NAFI,3006960.76,1837311.80,1169648.96,.00,12
2021-09-30,Europe,Revenue,Total Direct Reimbursement,3006960.76,1837311.80,1169648.96,.00,12
2021-09-30,Europe,Revenue,Net Revenue,7805296.41,7315458.17,489838.24,.00,12
2021-09-30,Europe,Expenses,Compensation & Benefits,3698951.04,2991091.09,707859.95,.00,12
2021-09-30,Europe,Expenses,Depreciation Expense,1641046.72,1333386.23,307660.49,.00,12
2021-09-30,Europe,Expenses,Contractor Fees,8882.85,7142.47,1740.38,.00,12
2021-09-30,Europe,Expenses,Communications,129272.68,119459.99,9812.69,.00,12
2021-09-30,Europe,Expenses,TDY,84700.88,66723.46,17977.42,.00,12
2021-09-30,Europe,Expenses,PCS,25685.56,-6403.35,32088.91,.00,12
2021-09-30,Europe,Expenses,IT Expense & Maint,154244.97,119790.39,34454.58,.00,12
2021-09-30,Europe,Expenses,Machine Expense & Maint,329723.99,281821.42,47902.57,.00,12
2021-09-30,Europe,Expenses,Vehicle Expense,41239.30,39733.83,1505.47,.00,12
2021-09-30,Europe,Expenses,Training,1013.11,922.61,90.50,.00,12
2021-09-30,Europe,Expenses,(Gain)/Loss on Disposals,1238.56,1196.22,42.34,.00,12
2021-09-30,Europe,Expenses,Audit-Independent,35725.87,28801.46,6924.41,.00,12
2021-09-30,Europe,Expenses,Audit-IMCOM Int Review,10769.06,8659.50,2109.56,.00,12
2021-09-30,Europe,Expenses,Other Expenses,128275.82,105415.32,22860.50,.00,12
2021-09-30,Europe,Expenses,Total Operating Expenses,6290770.41,5097740.64,1193029.77,.00,12
2021-09-30,Europe,Expenses,Net Operating Income/(Loss),1514526.00,2217717.53,-703191.53,.00,12
2021-09-30,Europe,Net,Interest Revenue,50664.27,43111.12,7553.15,.00,12
2021-09-30,Europe,Net,Non-Operating Inc/(Exp),10466.66,9072.27,1394.39,.00,12
2021-09-30,Europe,Net,Net Income/(Loss),1575656.93,2269900.92,-694243.99,.00,12
2021-09-30,Europe,Net,Distributions,379637.55,1294207.15,-914569.60,.00,12
2021-09-30,Europe,Net,After Distributions,1196019.38,975693.77,220325.61,.00,12
2021-09-30,Korea,Revenue,Gaming Machine Revenue,22870169.65,22495111.20,375058.45,.00,12
2021-09-30,Korea,Revenue,Total Revenue,22870169.65,22495111.20,375058.45,.00,12
2021-09-30,Korea,Revenue,Gaming NAFI,4774353.50,4498091.80,276261.70,.00,12
2021-09-30,Korea,Revenue,Total Direct Reimbursement,4774353.50,4498091.80,276261.70,.00,12
2021-09-30,Korea,Revenue,Net Revenue,18095816.15,17997019.40,98796.75,.00,12
2021-09-30,Korea,Expenses,Compensation & Benefits,2000796.20,1951099.29,49696.91,.00,12
2021-09-30,Korea,Expenses,Depreciation Expense,1097706.21,1085347.32,12358.89,.00,12
2021-09-30,Korea,Expenses,Contractor Fees,5275.33,5144.83,130.50,.00,12
2021-09-30,Korea,Expenses,Communications,77790.36,76515.21,1275.15,.00,12
2021-09-30,Korea,Expenses,TDY,3294.18,3218.75,75.43,.00,12
2021-09-30,Korea,Expenses,PCS,2907.62,3125.30,-217.68,.00,12
2021-09-30,Korea,Expenses,IT Expense & Maint,81949.93,79755.69,2194.24,.00,12
2021-09-30,Korea,Expenses,Machine Expense & Maint,158473.29,152946.37,5526.92,.00,12
2021-09-30,Korea,Expenses,Vehicle Expense,5607.21,5429.00,178.21,.00,12
2021-09-30,Korea,Expenses,Training,340.17,332.06,8.11,.00,12
2021-09-30,Korea,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,.00,12
2021-09-30,Korea,Expenses,Audit-Independent,20945.63,20460.72,484.91,.00,12
2021-09-30,Korea,Expenses,Audit-IMCOM Int Review,6427.47,6272.94,154.53,.00,12
2021-09-30,Korea,Expenses,Other Expenses,75188.52,73711.04,1477.48,.00,12
2021-09-30,Korea,Expenses,Total Operating Expenses,3536702.12,3463358.52,73343.60,.00,12
2021-09-30,Korea,Expenses,Net Operating Income/(Loss),14559114.03,14533660.88,25453.15,.00,12
2021-09-30,Korea,Net,Interest Revenue,115523.61,113480.84,2042.77,.00,12
2021-09-30,Korea,Net,Non-Operating Inc/(Exp),-223.10,-218.05,-5.05,.00,12
2021-09-30,Korea,Net,Net Income/(Loss),14674414.54,14646923.67,27490.87,.00,12
2021-09-30,Korea,Net,Distributions,13150638.95,13142494.21,8144.74,.00,12
2021-09-30,Korea,Net,After Distributions,1523775.59,1504429.46,19346.13,.00,12
2021-09-30,Japan,Revenue,Gaming Machine Revenue,23279150.00,1623163.80,8787440.25,12868545.95,12
2021-09-30,Japan,Revenue,Total Revenue,23279150.00,1623163.80,8787440.25,12868545.95,12
2021-09-30,Japan,Revenue,Gaming NAFI,17897966.05,324888.30,7273086.95,10299990.80,12
2021-09-30,Japan,Revenue,Total Direct Reimbursement,17897966.05,324888.30,7273086.95,10299990.80,12
2021-09-30,Japan,Revenue,Net Revenue,5381183.95,1298275.50,1514353.30,2568555.15,12
2021-09-30,Japan,Expenses,Compensation & Benefits,3130924.61,263514.59,1271272.16,1596137.86,12
2021-09-30,Japan,Expenses,Depreciation Expense,1587583.17,178090.09,582784.19,826708.89,12
2021-09-30,Japan,Expenses,Contractor Fees,8776.82,714.20,3512.19,4550.43,12
2021-09-30,Japan,Expenses,Communications,49925.84,9323.60,16580.25,24021.99,12
2021-09-30,Japan,Expenses,TDY,26440.81,467.52,23240.90,2732.39,12
2021-09-30,Japan,Expenses,PCS,33119.66,-367.91,26926.73,6560.84,12
2021-09-30,Japan,Expenses,IT Expense & Maint,146291.61,12448.20,60808.60,73034.81,12
2021-09-30,Japan,Expenses,Machine Expense & Maint,261763.24,21194.27,88414.16,152154.81,12
2021-09-30,Japan,Expenses,Vehicle Expense,18886.72,1190.34,4420.02,13276.36,12
2021-09-30,Japan,Expenses,Training,710.72,47.76,224.74,438.22,12
2021-09-30,Japan,Expenses,(Gain)/Loss on Disposals,-1265.98,.00,.00,-1265.98,12
2021-09-30,Japan,Expenses,Audit-Independent,34342.53,2883.05,13963.35,17496.13,12
2021-09-30,Japan,Expenses,Audit-IMCOM Int Review,10581.57,879.27,4263.10,5439.20,12
2021-09-30,Japan,Expenses,Other Expenses,112308.36,8262.15,39858.43,64187.78,12
2021-09-30,Japan,Expenses,Total Operating Expenses,5420389.68,498647.13,2136268.82,2785473.73,12
2021-09-30,Japan,Expenses,Net Operating Income/(Loss),-39205.73,799628.37,-621915.52,-216918.58,12
2021-09-30,Japan,Net,Interest Revenue,104240.41,8620.84,38685.59,56933.98,12
2021-09-30,Japan,Net,Non-Operating Inc/(Exp),-365.10,-32.45,-146.99,-185.66,12
2021-09-30,Japan,Net,Net Income/(Loss),64669.58,808216.76,-583376.92,-160170.26,12
2021-09-30,Japan,Net,Distributions,-1234018.99,585763.29,-1060280.92,-759501.36,12
2021-09-30,Japan,Net,After Distributions,1298688.57,222453.47,476904.00,599331.10,12
2022-09-30,Consolidated,Revenue,Gaming Machine Revenue,5310994.50,3246815.85,1160172.05,904006.60,1
2022-09-30,Consolidated,Revenue,Total Revenue,5310994.50,3246815.85,1160172.05,904006.60,1
2022-09-30,Consolidated,Revenue,Gaming NAFI,2314248.60,664246.90,937999.20,712002.50,1
2022-09-30,Consolidated,Revenue,Total Direct Reimbursement,2314248.60,664246.90,937999.20,712002.50,1
2022-09-30,Consolidated,Revenue,Net Revenue,2996745.90,2582568.95,222172.85,192004.10,1
2022-09-30,Consolidated,Expenses,Compensation & Benefits,737043.34,428770.43,174728.97,133543.94,1
2022-09-30,Consolidated,Expenses,Depreciation Expense,268048.72,163213.89,54973.14,49861.69,1
2022-09-30,Consolidated,Expenses,Contractor Fees,5875.00,3247.60,1463.39,1164.01,1
2022-09-30,Consolidated,Expenses,Communications,28524.90,25802.55,1354.71,1367.64,1
2022-09-30,Consolidated,Expenses,TDY,12183.20,3496.90,7582.92,1103.38,1
2022-09-30,Consolidated,Expenses,PCS,-2657.09,1546.94,-4486.08,282.05,1
2022-09-30,Consolidated,Expenses,IT Expense & Maint,29461.14,16410.77,7258.24,5792.13,1
2022-09-30,Consolidated,Expenses,Machine Expense & Maint,415571.07,362594.16,14568.09,38408.82,1
2022-09-30,Consolidated,Expenses,Vehicle Expense,7867.74,6122.00,953.28,792.46,1
2022-09-30,Consolidated,Expenses,Training,.00,.00,.00,.00,1
2022-09-30,Consolidated,Expenses,(Gain)/Loss on Disposals,1178.50,479.83,316.21,382.46,1
2022-09-30,Consolidated,Expenses,Audit-Independent,9251.17,5113.85,2304.41,1832.91,1
2022-09-30,Consolidated,Expenses,Audit-IMCOM Int Review,645.15,356.61,160.74,127.80,1
2022-09-30,Consolidated,Expenses,Other Expenses,38777.06,22296.01,8365.11,8115.94,1
2022-09-30,Consolidated,Expenses,Total Operating Expenses,1551769.90,1039451.54,269543.13,242775.23,1
2022-09-30,Consolidated,Expenses,Net Operating Income/(Loss),1444976.00,1543117.41,-47370.28,-50771.13,1
2022-09-30,Consolidated,Net,Interest Revenue,27432.22,15982.87,5844.34,5605.01,1
2022-09-30,Consolidated,Net,Non-Operating Inc/(Exp),-2493.61,-2053.00,-438.13,-2.48,1
2022-09-30,Consolidated,Net,Net Income/(Loss),1469914.61,1557047.28,-41964.07,-45168.60,1
2022-09-30,Consolidated,Net,Distributions,1469914.61,1557047.28,-41964.07,-45168.60,1
2022-09-30,Consolidated,Net,After Distributions,.00,.00,.00,.00,1
2022-09-30,Europe,Revenue,Gaming Machine Revenue,1259609.35,989399.85,270209.50,.00,1
2022-09-30,Europe,Revenue,Total Revenue,1259609.35,989399.85,270209.50,.00,1
2022-09-30,Europe,Revenue,Gaming NAFI,380101.25,207112.75,172988.50,.00,1
2022-09-30,Europe,Revenue,Total Direct Reimbursement,380101.25,207112.75,172988.50,.00,1
2022-09-30,Europe,Revenue,Net Revenue,879508.10,782287.10,97221.00,.00,1
2022-09-30,Europe,Expenses,Compensation & Benefits,312893.49,248299.96,64593.53,.00,1
2022-09-30,Europe,Expenses,Depreciation Expense,109243.42,88206.24,21037.18,.00,1
2022-09-30,Europe,Expenses,Contractor Fees,2288.29,1787.25,501.04,.00,1
2022-09-30,Europe,Expenses,Communications,20656.61,20519.89,136.72,.00,1
2022-09-30,Europe,Expenses,TDY,5037.27,1483.82,3553.45,.00,1
2022-09-30,Europe,Expenses,PCS,-4359.52,433.09,-4792.61,.00,1
2022-09-30,Europe,Expenses,IT Expense & Maint,11287.53,9083.04,2204.49,.00,1
2022-09-30,Europe,Expenses,Machine Expense & Maint,348753.45,343867.42,4886.03,.00,1
2022-09-30,Europe,Expenses,Vehicle Expense,4910.79,4887.69,23.10,.00,1
2022-09-30,Europe,Expenses,Training,.00,.00,.00,.00,1
2022-09-30,Europe,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,.00,1
2022-09-30,Europe,Expenses,Audit-Independent,3603.25,2814.29,788.96,.00,1
2022-09-30,Europe,Expenses,Audit-IMCOM Int Review,251.29,196.26,55.03,.00,1
2022-09-30,Europe,Expenses,Other Expenses,15058.00,11964.74,3093.26,.00,1
2022-09-30,Europe,Expenses,Total Operating Expenses,829623.87,733543.69,96080.18,.00,1
2022-09-30,Europe,Expenses,Net Operating Income/(Loss),49884.23,48743.41,1140.82,.00,1
2022-09-30,Europe,Net,Interest Revenue,7200.95,5938.40,1262.55,.00,1
2022-09-30,Europe,Net,Non-Operating Inc/(Exp),-2485.98,-2049.90,-436.08,.00,1
2022-09-30,Europe,Net,Net Income/(Loss),54599.20,52631.91,1967.29,.00,1
2022-09-30,Europe,Net,Distributions,54599.20,52631.91,1967.29,.00,1
2022-09-30,Europe,Net,After Distributions,.00,.00,.00,.00,1
2022-09-30,Korea,Revenue,Gaming Machine Revenue,2142754.05,2133246.55,9507.50,.00,1
2022-09-30,Korea,Revenue,Total Revenue,2142754.05,2133246.55,9507.50,.00,1
2022-09-30,Korea,Revenue,Gaming NAFI,436616.15,429960.90,6655.25,.00,1
2022-09-30,Korea,Revenue,Total Direct Reimbursement,436616.15,429960.90,6655.25,.00,1
2022-09-30,Korea,Revenue,Net Revenue,1706137.90,1703285.65,2852.25,.00,1
2022-09-30,Korea,Expenses,Compensation & Benefits,159941.75,155761.66,4180.09,.00,1
2022-09-30,Korea,Expenses,Depreciation Expense,65129.14,64729.15,399.99,.00,1
2022-09-30,Korea,Expenses,Contractor Fees,1273.99,1240.38,33.61,.00,1
2022-09-30,Korea,Expenses,Communications,4622.98,4599.78,23.20,.00,1
2022-09-30,Korea,Expenses,TDY,1941.09,1928.11,12.98,.00,1
2022-09-30,Korea,Expenses,PCS,1142.02,1060.55,81.47,.00,1
2022-09-30,Korea,Expenses,IT Expense & Maint,6581.81,6349.55,232.26,.00,1
2022-09-30,Korea,Expenses,Machine Expense & Maint,17153.54,16865.80,287.74,.00,1
2022-09-30,Korea,Expenses,Vehicle Expense,861.20,826.00,35.20,.00,1
2022-09-30,Korea,Expenses,Training,.00,.00,.00,.00,1
2022-09-30,Korea,Expenses,(Gain)/Loss on Disposals,418.60,407.56,11.04,.00,1
2022-09-30,Korea,Expenses,Audit-Independent,2006.11,1953.19,52.92,.00,1
2022-09-30,Korea,Expenses,Audit-IMCOM Int Review,139.89,136.20,3.69,.00,1
2022-09-30,Korea,Expenses,Other Expenses,9231.72,9061.22,170.50,.00,1
2022-09-30,Korea,Expenses,Total Operating Expenses,270443.84,264919.15,5524.69,.00,1
2022-09-30,Korea,Expenses,Net Operating Income/(Loss),1435694.06,1438366.50,-2672.44,.00,1
2022-09-30,Korea,Net,Interest Revenue,9516.24,9399.34,116.90,.00,1
2022-09-30,Korea,Net,Non-Operating Inc/(Exp),-2.70,-2.63,-.07,.00,1
2022-09-30,Korea,Net,Net Income/(Loss),1445207.60,1447763.21,-2555.61,.00,1
2022-09-30,Korea,Net,Distributions,1445207.60,1447763.21,-2555.61,.00,1
2022-09-30,Korea,Net,After Distributions,.00,.00,.00,.00,1
2022-09-30,Japan,Revenue,Gaming Machine Revenue,1908631.10,124169.45,880455.05,904006.60,1
2022-09-30,Japan,Revenue,Total Revenue,1908631.10,124169.45,880455.05,904006.60,1
2022-09-30,Japan,Revenue,Gaming NAFI,1497531.20,27173.25,758355.45,712002.50,1
2022-09-30,Japan,Revenue,Total Direct Reimbursement,1497531.20,27173.25,758355.45,712002.50,1
2022-09-30,Japan,Revenue,Net Revenue,411099.90,96996.20,122099.60,192004.10,1
2022-09-30,Japan,Expenses,Compensation & Benefits,264208.10,24708.81,105955.35,133543.94,1
2022-09-30,Japan,Expenses,Depreciation Expense,93676.16,10278.50,33535.97,49861.69,1
2022-09-30,Japan,Expenses,Contractor Fees,2312.72,219.97,928.74,1164.01,1
2022-09-30,Japan,Expenses,Communications,3245.31,682.88,1194.79,1367.64,1
2022-09-30,Japan,Expenses,TDY,5204.84,84.97,4016.49,1103.38,1
2022-09-30,Japan,Expenses,PCS,560.41,53.30,225.06,282.05,1
2022-09-30,Japan,Expenses,IT Expense & Maint,11591.80,978.18,4821.49,5792.13,1
2022-09-30,Japan,Expenses,Machine Expense & Maint,49664.08,1860.94,9394.32,38408.82,1
2022-09-30,Japan,Expenses,Vehicle Expense,2095.75,408.31,894.98,792.46,1
2022-09-30,Japan,Expenses,Training,.00,.00,.00,.00,1
2022-09-30,Japan,Expenses,(Gain)/Loss on Disposals,759.90,72.27,305.17,382.46,1
2022-09-30,Japan,Expenses,Audit-Independent,3641.81,346.37,1462.53,1832.91,1
2022-09-30,Japan,Expenses,Audit-IMCOM Int Review,253.97,24.15,102.02,127.80,1
2022-09-30,Japan,Expenses,Other Expenses,14487.34,1270.05,5101.35,8115.94,1
2022-09-30,Japan,Expenses,Total Operating Expenses,451702.19,40988.70,167938.26,242775.23,1
2022-09-30,Japan,Expenses,Net Operating Income/(Loss),-40602.29,56007.50,-45838.66,-50771.13,1
2022-09-30,Japan,Net,Interest Revenue,10715.03,645.13,4464.89,5605.01,1
2022-09-30,Japan,Net,Non-Operating Inc/(Exp),-4.93,-.47,-1.98,-2.48,1
2022-09-30,Japan,Net,Net Income/(Loss),-29892.19,56652.16,-41375.75,-45168.60,1
2022-09-30,Japan,Net,Distributions,-29892.19,56652.16,-41375.75,-45168.60,1
2022-09-30,Japan,Net,After Distributions,.00,.00,.00,.00,1
2022-09-30,Consolidated,Revenue,Gaming Machine Revenue,63091646.86,36621712.85,13453435.06,13016498.95,12
2022-09-30,Consolidated,Revenue,Total Revenue,63091646.86,36621712.85,13453435.06,13016498.95,12
2022-09-30,Consolidated,Revenue,Gaming NAFI,28502228.59,7341897.29,10740528.70,10419802.60,12
2022-09-30,Consolidated,Revenue,Total Direct Reimbursement,28502228.59,7341897.29,10740528.70,10419802.60,12
2022-09-30,Consolidated,Revenue,Net Revenue,34589418.27,29279815.56,2712906.36,2596696.35,12
2022-09-30,Consolidated,Expenses,Compensation & Benefits,8663129.85,5055390.76,2016730.93,1591008.16,12
2022-09-30,Consolidated,Expenses,Depreciation Expense,3550588.90,2125196.72,750996.60,674395.58,12
2022-09-30,Consolidated,Expenses,Contractor Fees,44402.00,24769.17,10678.72,8954.11,12
2022-09-30,Consolidated,Expenses,Communications,307966.33,238751.31,33308.27,35906.75,12
2022-09-30,Consolidated,Expenses,TDY,141438.00,65050.93,63823.77,12563.30,12
2022-09-30,Consolidated,Expenses,PCS,131690.51,109555.86,13326.40,8808.25,12
2022-09-30,Consolidated,Expenses,IT Expense & Maint,970711.02,545768.45,231745.88,193196.69,12
2022-09-30,Consolidated,Expenses,Machine Expense & Maint,1626770.96,1423088.39,108596.85,95085.72,12
2022-09-30,Consolidated,Expenses,Vehicle Expense,86565.86,56771.11,13261.85,16532.90,12
2022-09-30,Consolidated,Expenses,Training,19688.79,15495.09,2481.31,1712.39,12
2022-09-30,Consolidated,Expenses,(Gain)/Loss on Disposals,2997.52,929.25,1685.81,382.46,12
2022-09-30,Consolidated,Expenses,Audit-Independent,91014.03,50730.72,21770.40,18512.91,12
2022-09-30,Consolidated,Expenses,Audit-IMCOM Int Review,28223.33,15761.37,6688.00,5773.96,12
2022-09-30,Consolidated,Expenses,Other Expenses,329840.94,189672.15,74678.69,65490.10,12
2022-09-30,Consolidated,Expenses,Total Operating Expenses,15995028.04,9916931.28,3349773.48,2728323.28,12
2022-09-30,Consolidated,Expenses,Net Operating Income/(Loss),18594390.23,19362884.28,-636867.12,-131626.93,12
2022-09-30,Consolidated,Net,Interest Revenue,273279.19,158606.21,57566.51,57106.47,12
2022-09-30,Consolidated,Net,Non-Operating Inc/(Exp),-17562.78,-14406.14,-3106.05,-50.59,12
2022-09-30,Consolidated,Net,Net Income/(Loss),18850106.64,19507084.35,-582406.66,-74571.05,12
2022-09-30,Consolidated,Net,Distributions,18526219.54,19314705.78,-651982.55,-136503.69,12
2022-09-30,Consolidated,Net,After Distributions,323887.10,192378.57,69575.89,61932.64,12
2022-09-30,Europe,Revenue,Gaming Machine Revenue,16535643.11,13724886.95,2810756.16,.00,12
2022-09-30,Europe,Revenue,Total Revenue,16535643.11,13724886.95,2810756.16,.00,12
2022-09-30,Europe,Revenue,Gaming NAFI,4743695.65,2761342.60,1982353.05,.00,12
2022-09-30,Europe,Revenue,Total Direct Reimbursement,4743695.65,2761342.60,1982353.05,.00,12
2022-09-30,Europe,Revenue,Net Revenue,11791947.46,10963544.35,828403.11,.00,12
2022-09-30,Europe,Expenses,Compensation & Benefits,3697956.62,2970731.26,727225.36,.00,12
2022-09-30,Europe,Expenses,Depreciation Expense,1357261.48,1093465.30,263796.18,.00,12
2022-09-30,Europe,Expenses,Contractor Fees,17071.06,13587.95,3483.11,.00,12
2022-09-30,Europe,Expenses,Communications,145039.32,140005.21,5034.11,.00,12
2022-09-30,Europe,Expenses,TDY,91891.75,51818.48,40073.27,.00,12
2022-09-30,Europe,Expenses,PCS,42354.51,37749.11,4605.40,.00,12
2022-09-30,Europe,Expenses,IT Expense & Maint,374137.11,300077.87,74059.24,.00,12
2022-09-30,Europe,Expenses,Machine Expense & Maint,880809.19,831676.44,49132.75,.00,12
2022-09-30,Europe,Expenses,Vehicle Expense,53555.92,46403.24,7152.68,.00,12
2022-09-30,Europe,Expenses,Training,10019.60,8905.38,1114.22,.00,12
2022-09-30,Europe,Expenses,(Gain)/Loss on Disposals,1819.02,449.42,1369.60,.00,12
2022-09-30,Europe,Expenses,Audit-Independent,34553.80,27818.39,6735.41,.00,12
2022-09-30,Europe,Expenses,Audit-IMCOM Int Review,10688.59,8651.97,2036.62,.00,12
2022-09-30,Europe,Expenses,Other Expenses,127973.97,99212.43,28761.54,.00,12
2022-09-30,Europe,Expenses,Total Operating Expenses,6845131.94,5630552.45,1214579.49,.00,12
2022-09-30,Europe,Expenses,Net Operating Income/(Loss),4946815.52,5332991.90,-386176.38,.00,12
2022-09-30,Europe,Net,Interest Revenue,71712.21,59978.90,11733.31,.00,12
2022-09-30,Europe,Net,Non-Operating Inc/(Exp),-17409.06,-14343.41,-3065.65,.00,12
2022-09-30,Europe,Net,Net Income/(Loss),5001118.67,5378627.39,-377508.72,.00,12
2022-09-30,Europe,Net,Distributions,4878861.91,5279873.62,-401011.71,.00,12
2022-09-30,Europe,Net,After Distributions,122256.76,98753.77,23502.99,.00,12
2022-09-30,Korea,Revenue,Gaming Machine Revenue,21944860.35,21544383.95,400476.40,.00,12
2022-09-30,Korea,Revenue,Total Revenue,21944860.35,21544383.95,400476.40,.00,12
2022-09-30,Korea,Revenue,Gaming NAFI,4584984.49,4307982.34,277002.15,.00,12
2022-09-30,Korea,Revenue,Total Direct Reimbursement,4584984.49,4307982.34,277002.15,.00,12
2022-09-30,Korea,Revenue,Net Revenue,17359875.86,17236401.61,123474.25,.00,12
2022-09-30,Korea,Expenses,Compensation & Benefits,1855076.30,1810059.42,45016.88,.00,12
2022-09-30,Korea,Expenses,Depreciation Expense,889573.67,882802.01,6771.66,.00,12
2022-09-30,Korea,Expenses,Contractor Fees,9856.95,9595.46,261.49,.00,12
2022-09-30,Korea,Expenses,Communications,88256.26,86604.10,1652.16,.00,12
2022-09-30,Korea,Expenses,TDY,12114.67,11908.27,206.40,.00,12
2022-09-30,Korea,Expenses,PCS,73636.55,70194.77,3441.78,.00,12
2022-09-30,Korea,Expenses,IT Expense & Maint,219359.79,212969.79,6390.00,.00,12
2022-09-30,Korea,Expenses,Machine Expense & Maint,582403.00,580394.97,2008.03,.00,12
2022-09-30,Korea,Expenses,Vehicle Expense,8463.92,8170.73,293.19,.00,12
2022-09-30,Korea,Expenses,Training,6342.89,6292.39,50.50,.00,12
2022-09-30,Korea,Expenses,(Gain)/Loss on Disposals,418.60,407.56,11.04,.00,12
2022-09-30,Korea,Expenses,Audit-Independent,20160.04,19606.66,553.38,.00,12
2022-09-30,Korea,Expenses,Audit-IMCOM Int Review,6273.08,6099.48,173.60,.00,12
2022-09-30,Korea,Expenses,Other Expenses,79444.36,77823.13,1621.23,.00,12
2022-09-30,Korea,Expenses,Total Operating Expenses,3851380.08,3782928.74,68451.34,.00,12
2022-09-30,Korea,Expenses,Net Operating Income/(Loss),13508495.78,13453472.87,55022.91,.00,12
2022-09-30,Korea,Net,Interest Revenue,94376.37,92745.86,1630.51,.00,12
2022-09-30,Korea,Net,Non-Operating Inc/(Exp),-55.41,-53.92,-1.49,.00,12
2022-09-30,Korea,Net,Net Income/(Loss),13602816.74,13546164.81,56651.93,.00,12
2022-09-30,Korea,Net,Distributions,13521700.42,13465927.15,55773.27,.00,12
2022-09-30,Korea,Net,After Distributions,81116.32,80237.66,878.66,.00,12
2022-09-30,Japan,Revenue,Gaming Machine Revenue,24611143.40,1352441.95,10242202.50,13016498.95,12
2022-09-30,Japan,Revenue,Total Revenue,24611143.40,1352441.95,10242202.50,13016498.95,12
2022-09-30,Japan,Revenue,Gaming NAFI,19173548.45,272572.35,8481173.50,10419802.60,12
2022-09-30,Japan,Revenue,Total Direct Reimbursement,19173548.45,272572.35,8481173.50,10419802.60,12
2022-09-30,Japan,Revenue,Net Revenue,5437594.95,1079869.60,1761029.00,2596696.35,12
