Page,Loc #,Location,Month,Revenue,NAFI Amt,Annual Revenue,Annual NAFI,"	Latitude",Longitude
172,1105,Hashmarks,16-Feb,14177.45,11341.95,,,26.39194,127.85944
172,1105,Hashmarks,16-Mar,48763.2,39010.55,,,26.39194,127.85944
172,1105,Hashmarks,16-Apr,51781.8,41425.45,,,26.39194,127.85944
172,1105,Hashmarks,16-May,54015.35,43212.25,,,26.39194,127.85944
172,1105,Hashmarks,16-Jun,74269.05,59415.25,,,26.39194,127.85944
172,1105,Hashmarks,16-Jul,54992.5,43994,,,26.39194,127.85944
172,1105,Hashmarks,16-Aug,49898.95,39919.15,,,26.39194,127.85944
172,1105,Hashmarks,16-Sep,39445.75,31556.6,567032.15,453625.7,26.39194,127.85944
172,1105,Hashmarks,16-Dec,51149.75,40919.8,,,26.39194,127.85944
172,1105,Hashmarks,17-Jan,32500.05,26000,,,26.39194,127.85944
172,1105,Hashmarks,17-Feb,40012.75,32010.2,,,26.39194,127.85944
172,1105,Hashmarks,17-Mar,60901.7,48721.35,,,26.39194,127.85944
172,1105,Hashmarks,17-Apr,44683.45,35746.75,,,26.39194,127.85944
173,1105,Hashmarks,17-May,38767.55,31014.05,,,26.39194,127.85944
173,1105,Hashmarks,17-Jun,48988.15,39190.5,,,26.39194,127.85944
173,1105,Hashmarks,17-Jul,30122.6,24098.05,,,26.39194,127.85944
173,1105,Hashmarks,17-Aug,41906.2,33524.95,,,26.39194,127.85944
173,1105,Hashmarks,17-Sep,54739.15,43791.3,443771.35,355016.95,26.39194,127.85944
173,1105,Hashmarks,17-Oct,22605.75,18084.6,,,26.39194,127.85944
173,1105,Hashmarks,17-Nov,42069.2,33655.35,,,26.39194,127.85944
173,1105,Hashmarks,17-Dec,49937.5,39950,,,26.39194,127.85944
173,1105,Hashmarks,18-Jan,27337.15,21869.7,,,26.39194,127.85944
173,1105,Hashmarks,18-Feb,58531.65,46825.3,,,26.39194,127.85944
173,1105,Hashmarks,18-Mar,64470.1,51576.05,,,26.39194,127.85944
173,1105,Hashmarks,18-Apr,48581.9,38865.55,,,26.39194,127.85944
173,1105,Hashmarks,18-May,33997.4,27197.95,,,26.39194,127.85944
173,1105,Hashmarks,18-Jun,42932.2,34345.75,,,26.39194,127.85944
173,1105,Hashmarks,18-Jul,11936.65,9549.3,,,26.39194,127.85944
173,1105,Hashmarks,18-Aug,24119.8,19295.85,,,26.39194,127.85944
173,1105,Hashmarks,18-Sep,16373.15,13098.5,442892.45,354313.9,26.39194,127.85944
173,1105,Hashmarks,18-Oct,22272.4,17817.9,,,26.39194,127.85944
173,1105,Hashmarks,18-Nov,3087.85,2470.3,,,26.39194,127.85944
173,1105,Hashmarks,18-Dec,7024,5619.2,,,26.39194,127.85944
173,1105,Hashmarks,19-Jan,11222.55,8978.05,,,26.39194,127.85944
173,1105,Hashmarks,19-Feb,34768.6,27814.9,,,26.39194,127.85944
173,1105,Hashmarks,19-Mar,49238.35,39390.7,,,26.39194,127.85944
173,1105,Hashmarks,19-Apr,29907.9,23926.3,,,26.39194,127.85944
173,1105,Hashmarks,19-May,16394.85,13115.9,,,26.39194,127.85944
173,1105,Hashmarks,19-Jun,13635.1,15343.5,,,26.39194,127.85944
173,1105,Hashmarks,19-Jul,30928.5,20307.35,,,26.39194,127.85944
173,1105,Hashmarks,19-Aug,19066.65,15253.3,,,26.39194,127.85944
173,1105,Hashmarks,19-Sep,14112.75,11290.2,251659.5,201327.6,26.39194,127.85944
173,1105,Hashmarks,19-Oct,14302,11441.6,,,26.39194,127.85944
173,1105,Hashmarks,19-Nov,13667.95,10934.35,,,26.39194,127.85944
173,1105,Hashmarks,19-Dec,6907.2,5525.75,,,26.39194,127.85944
173,1105,Hashmarks,20-Jan,8298.85,6639.1,,,26.39194,127.85944
173,1105,Hashmarks,20-Feb,664.15,531.3,,,26.39194,127.85944
173,1105,Hashmarks,20-Mar,2044.3,2607.1,,,26.39194,127.85944
173,1105,Hashmarks,20-Apr,11555.95,8273.1,,,26.39194,127.85944
173,1105,Hashmarks,20-Jun,5199.5,4159.6,,,26.39194,127.85944
173,1105,Hashmarks,20-Sep,7341.5,5873.2,69981.4,55985.1,26.39194,127.85944
173,1105,Hashmarks,20-Oct,2697.8,2158.25,,,26.39194,127.85944
173,1105,Hashmarks,20-Nov,10702.75,8562.2,,,26.39194,127.85944
173,1105,Hashmarks,20-Dec,12709.75,10167.8,,,26.39194,127.85944
173,1105,Hashmarks,21-Jan,9277.35,7421.9,,,26.39194,127.85944
173,1105,Hashmarks,21-Feb,2632,2105.6,,,26.39194,127.85944
173,1105,Hashmarks,21-Mar,2134.25,1707.4,,,26.39194,127.85944
173,1105,Hashmarks,21-Apr,6845.65,5476.5,,,26.39194,127.85944
174,1105,Hashmarks,21-Jul,2029,1623.2,,,26.39194,127.85944
174,1105,Hashmarks,21-Aug,9619.1,7695.3,,,26.39194,127.85944
174,1105,Hashmarks,21-Sep,2372,1897.6,61019.65,48815.75,26.39194,127.85944
174,1105,Hashmarks,21-Oct,3849,3079.2,,,26.39194,127.85944
174,1105,Hashmarks,21-Nov,6054.95,4843.95,,,26.39194,127.85944
174,1105,Hashmarks,21-Dec,2924.7,2339.75,,,26.39194,127.85944
174,1105,Hashmarks,22-Jan,8019.5,6415.6,,,26.39194,127.85944
174,1105,Hashmarks,22-Feb,5270.35,4216.3,,,26.39194,127.85944
174,1105,Hashmarks,22-Mar,4828.3,3862.65,,,26.39194,127.85944
174,1105,Hashmarks,22-Apr,6747,5397.6,,,26.39194,127.85944
174,1105,Hashmarks,22-May,3492,2793.6,,,26.39194,127.85944
174,1105,Hashmarks,22-Jun,5530,4424,,,26.39194,127.85944
174,1105,Hashmarks,22-Jul,,,,,26.39194,127.85944
174,1105,Hashmarks,22-Aug,3655.7,2924.55,,,26.39194,127.85944
174,1105,Hashmarks,22-Sep,610,488,51269.3,41015.45,26.39194,127.85944
174,1105,Hashmarks,22-Oct,2261,1808.8,,,26.39194,127.85944
174,1105,Hashmarks,22-Nov,5555,4444,,,26.39194,127.85944
174,1105,Hashmarks,22-Dec,2248.05,1798.45,,,26.39194,127.85944
174,1105,Hashmarks,23-Jan,2440,1952,,,26.39194,127.85944
174,1105,Hashmarks,23-Feb,8118,6494.4,,,26.39194,127.85944
174,1105,Hashmarks,23-Mar,3304.9,2643.92,,,26.39194,127.85944
174,1105,Hashmarks,23-May,-0.02,,,,26.39194,127.85944
174,1105,Hashmarks,23-Sep,-7,23919.95,19141.55,,26.39194,127.85944
174,1105,Hashmarks,23-Oct,2,,,,26.39194,127.85944
174,1105,Hashmarks,23-Nov,5,,,,26.39194,127.85944
174,1105,Hashmarks,24-Sep,7,,,,26.39194,127.85944
174,1107,Courtney BC 400701,13-Oct,17715.64,14440,,,26.39194,127.85944
174,1107,Courtney BC 400701,13-Nov,17167.15,13733.75,,,26.39194,127.85944
174,1107,Courtney BC 400701,13-Dec,29661.2,24950.8,,,26.39194,127.85944
174,1107,Courtney BC 400701,14-Jan,30880.98,22771.2,,,26.39194,127.85944
174,1107,Courtney BC 400701,14-Feb,17532.7,14026.2,,,26.39194,127.85944
175,1107,Courtney BC 400701,14-Mar,47875.65,38300.5,,,26.39194,127.85944
175,1107,Courtney BC 400701,14-Apr,33977.7,27182.15,,,26.39194,127.85944
175,1107,Courtney BC 400701,14-May,24186.95,24397,,,26.39194,127.85944
175,1107,Courtney BC 400701,14-Jun,33027.4,21374.5,,,26.39194,127.85944
175,1107,Courtney BC 400701,14-Jul,33225.25,26580.2,,,26.39194,127.85944
175,1107,Courtney BC 400701,14-Aug,23417.75,18734.2,,,26.39194,127.85944
175,1107,Courtney BC 400701,14-Sep,38974.95,31179.95,347643.32,277670.45,26.39194,127.85944
175,1107,Courtney BC 400701,14-Oct,26675.35,21340.3,,,26.39194,127.85944
175,1107,Courtney BC 400701,14-Nov,53393.95,43748,,,26.39194,127.85944
175,1107,Courtney BC 400701,14-Dec,45256.05,35172,,,26.39194,127.85944
175,1107,Courtney BC 400701,15-Jan,38688.25,30950.6,,,26.39194,127.85944
175,1107,Courtney BC 400701,15-Feb,27573.65,22058.95,,,26.39194,127.85944
175,1107,Courtney BC 400701,15-Mar,21956.65,17565.3,,,26.39194,127.85944
175,1107,Courtney BC 400701,15-Apr,20348.7,16278.95,,,26.39194,127.85944
175,1107,Courtney BC 400701,15-May,27856.4,22285.1,,,26.39194,127.85944
175,1107,Courtney BC 400701,15-Jun,22188.3,17750.65,,,26.39194,127.85944
175,1107,Courtney BC 400701,15-Jul,35249.15,28199.3,,,26.39194,127.85944
175,1107,Courtney BC 400701,15-Aug,23790.3,19032.25,,,26.39194,127.85944
175,1107,Courtney BC 400701,15-Sep,24342.05,19473.65,367318.8,293855.05,26.39194,127.85944
175,1107,Courtney BC 400701,15-Oct,33587.05,26869.65,,,26.39194,127.85944
175,1107,Courtney BC 400701,15-Nov,28148.15,22518.5,,,26.39194,127.85944
175,1107,Courtney BC 400701,15-Dec,25831.2,20664.95,,,26.39194,127.85944
175,1107,Courtney BC 400701,16-Jan,8064.45,6451.55,,,26.39194,127.85944
175,1107,Courtney BC 400701,16-Feb,25174.45,20139.55,,,26.39194,127.85944
175,1107,Courtney BC 400701,16-Mar,17753.6,14202.85,,,26.39194,127.85944
175,1107,Courtney BC 400701,16-Apr,27512.4,20901.5,,,26.39194,127.85944
175,1107,Courtney BC 400701,16-May,28998.3,23198.65,,,26.39194,127.85944
175,1107,Courtney BC 400701,16-Jun,47917.55,38334.05,,,26.39194,127.85944
175,1107,Courtney BC 400701,16-Jul,25695.7,20556.55,,,26.39194,127.85944
175,1107,Courtney BC 400701,16-Aug,24046.65,19237.3,,,26.39194,127.85944
175,1107,Courtney BC 400701,16-Sep,43418.1,34734.5,336147.6,267809.6,26.39194,127.85944
175,1107,Courtney BC 400701,16-Oct,41952.65,33562.15,,,26.39194,127.85944
175,1107,Courtney BC 400701,16-Nov,28162.15,22529.7,,,26.39194,127.85944
175,1107,Courtney BC 400701,16-Dec,21890.8,17512.65,,,26.39194,127.85944
175,1107,Courtney BC 400701,17-Jan,6917.65,5534.1,,,26.39194,127.85944
175,1107,Courtney BC 400701,17-Feb,14307.75,11446.2,,,26.39194,127.85944
175,1107,Courtney BC 400701,17-Mar,21777.9,17422.3,,,26.39194,127.85944
175,1107,Courtney BC 400701,17-Apr,21370.75,17096.6,,,26.39194,127.85944
175,1107,Courtney BC 400701,17-May,21425,17140,,,26.39194,127.85944
175,1107,Courtney BC 400701,17-Jun,36819.15,29455.35,,,26.39194,127.85944
175,1107,Courtney BC 400701,17-Jul,8555.3,6844.25,,,26.39194,127.85944
175,1107,Courtney BC 400701,17-Aug,13604.95,10883.95,,,26.39194,127.85944
175,1107,Courtney BC 400701,17-Sep,14756,11804.8,251540.05,201232.05,26.39194,127.85944
175,1107,Courtney BC 400701,17-Oct,27651.05,22120.85,,,26.39194,127.85944
175,1107,Courtney BC 400701,17-Nov,37266.05,29812.85,,,26.39194,127.85944
175,1107,Courtney BC 400701,17-Dec,27853.1,22282.5,,,26.39194,127.85944
175,1107,Courtney BC 400701,18-Jan,23735.8,18988.65,,,26.39194,127.85944
175,1107,Courtney BC 400701,18-Feb,23208.85,18567.05,,,26.39194,127.85944
176,1107,Courtney BC 400701,18-Mar,26329.65,21063.7,,,26.39194,127.85944
176,1107,Courtney BC 400701,18-Apr,14220.5,11376.4,,,26.39194,127.85944
176,1107,Courtney BC 400701,18-May,34871.65,27897.3,,,26.39194,127.85944
176,1107,Courtney BC 400701,18-Jun,17172.5,13738,,,26.39194,127.85944
176,1107,Courtney BC 400701,18-Jul,44634,35707.2,,,26.39194,127.85944
176,1107,Courtney BC 400701,18-Aug,39367.75,31494.2,,,26.39194,127.85944
176,1107,Courtney BC 400701,18-Sep,30176,24140.8,346486.9,277189.5,26.39194,127.85944
176,1107,Courtney BC 400701,18-Oct,40790.1,32632.1,,,26.39194,127.85944
176,1107,Courtney BC 400701,18-Nov,37412.35,29929.85,,,26.39194,127.85944
176,1107,Courtney BC 400701,18-Dec,40765,32612,,,26.39194,127.85944
176,1107,Courtney BC 400701,19-Jan,64348.1,53760.1,,,26.39194,127.85944
176,1107,Courtney BC 400701,19-Feb,5056.4,1763.5,,,26.39194,127.85944
176,1107,Courtney BC 400701,19-Apr,17290.4,18665.6,,,26.39194,127.85944
176,1107,Courtney BC 400701,19-May,39296.35,28417.65,,,26.39194,127.85944
176,1107,Courtney BC 400701,19-Jun,40845.3,34197.8,,,26.39194,127.85944
176,1107,Courtney BC 400701,19-Jul,36655.15,30654.4,,,26.39194,127.85944
176,1107,Courtney BC 400701,19-Aug,54168.55,38669.25,,,26.39194,127.85944
176,1107,Courtney BC 400701,19-Sep,6386.85,10386.4,383014.55,311688.65,26.39194,127.85944
176,1107,Courtney BC 400701,19-Oct,30053.45,18765.85,,,26.39194,127.85944
176,1107,Courtney BC 400701,19-Nov,17392.8,16849.05,,,26.39194,127.85944
176,1107,Courtney BC 400701,19-Dec,40336.3,34902.3,,,26.39194,127.85944
176,1107,Courtney BC 400701,20-Jan,40450.85,26792.6,,,26.39194,127.85944
176,1107,Courtney BC 400701,20-Feb,34215.7,27372.55,,,26.39194,127.85944
176,1107,Courtney BC 400701,20-Mar,31744.15,25395.35,,,26.39194,127.85944
176,1107,Courtney BC 400701,20-Apr,9930.45,7944.35,,,26.39194,127.85944
176,1107,Courtney BC 400701,20-Jun,10479.6,8383.7,,,26.39194,127.85944
176,1107,Courtney BC 400701,20-Jul,30589.05,24471.25,,,26.39194,127.85944
176,1107,Courtney BC 400701,20-Aug,22142.9,17714.3,,,26.39194,127.85944
176,1107,Courtney BC 400701,20-Sep,39562.05,31649.65,306897.3,240240.95,26.39194,127.85944
176,1107,Courtney BC 400701,20-Oct,16517.9,13214.3,,,26.39194,127.85944
176,1107,Courtney BC 400701,20-Nov,31987.1,25589.65,,,26.39194,127.85944
176,1107,Courtney BC 400701,20-Dec,36115.5,28892.4,,,26.39194,127.85944
176,1107,Courtney BC 400701,21-Feb,35579.35,28463.45,,,26.39194,127.85944
176,1107,Courtney BC 400701,21-Mar,22260,17808,,,26.39194,127.85944
176,1107,Courtney BC 400701,21-Apr,14801,11840.8,,,26.39194,127.85944
176,1107,Courtney BC 400701,21-May,18945.5,15156.4,,,26.39194,127.85944
176,1107,Courtney BC 400701,21-Jun,22603.9,19973.6,,,26.39194,127.85944
176,1107,Courtney BC 400701,21-Jul,32102.95,23791.9,,,26.39194,127.85944
176,1107,Courtney BC 400701,21-Aug,12705.95,12651.55,,,26.39194,127.85944
176,1107,Courtney BC 400701,21-Sep,15834.65,10180.95,259453.8,207563,26.39194,127.85944
176,1107,Courtney BC 400701,21-Oct,2345.7,1876.55,,,26.39194,127.85944
176,1107,Courtney BC 400701,21-Nov,0,0,,,26.39194,127.85944
176,1107,Courtney BC 400701,21-Dec,8130.4,6504.3,,,26.39194,127.85944
176,1107,Courtney BC 400701,22-Jan,20563.75,17595,,,26.39194,127.85944
176,1107,Courtney BC 400701,22-Feb,20646.6,16645.1,,,26.39194,127.85944
177,1107,Courtney BC 400701,22-Mar,26234,19715.35,,,26.39194,127.85944
177,1107,Courtney BC 400701,22-Apr,8320,6656,,,26.39194,127.85944
177,1107,Courtney BC 400701,22-May,,,,,26.39194,127.85944
177,1107,Courtney BC 400701,22-Jun,22971.15,15734.7,,,26.39194,127.85944
177,1107,Courtney BC 400701,22-Jul,11603.95,9283.15,,,26.39194,127.85944
177,1107,Courtney BC 400701,22-Aug,-22416,422.8,,,26.39194,127.85944
177,1107,Courtney BC 400701,22-Sep,39980.05,13628.45,138699.4,110959.45,26.39194,127.85944
177,1107,Courtney BC 400701,22-Oct,20477.75,16382.2,,,26.39194,127.85944
177,1107,Courtney BC 400701,22-Nov,23375.15,18700.1,,,26.39194,127.85944
177,1107,Courtney BC 400701,22-Dec,15197.3,12157.85,,,26.39194,127.85944
177,1107,Courtney BC 400701,23-Jan,15435.75,20550.6,,,26.39194,127.85944
177,1107,Courtney BC 400701,23-Feb,15884.7,4505.75,,,26.39194,127.85944
177,1107,Courtney BC 400701,23-Mar,23799.8,19039.85,,,26.39194,127.85944
177,1107,Courtney BC 400701,23-Apr,27586.6,22069.3,,,26.39194,127.85944
177,1107,Courtney BC 400701,23-May,13993,11194.4,,,26.39194,127.85944
177,1107,Courtney BC 400701,23-Jun,8372.25,6697.8,,,26.39194,127.85944
177,1107,Courtney BC 400701,23-Jul,5654,14342.8,,,26.39194,127.85944
177,1107,Courtney BC 400701,23-Aug,31638.9,15491.5,,,26.39194,127.85944
177,1107,Courtney BC 400701,23-Sep,3591.6,18045.2,205006.8,179177.35,26.39194,127.85944
177,1107,Courtney BC 400701,23-Oct,46368,26203,,,26.39194,127.85944
177,1107,Courtney BC 400701,23-Nov,26707.85,18371.75,,,26.39194,127.85944
177,1107,Courtney BC 400701,23-Dec,22854.65,24167.8,,,26.39194,127.85944
177,1107,Courtney BC 400701,24-Jan,11764.9,16138.55,,,26.39194,127.85944
177,1107,Courtney BC 400701,24-Feb,42365.15,21484.85,,,26.39194,127.85944
177,1107,Courtney BC 400701,24-Mar,9848.45,10560.8,,,26.39194,127.85944
177,1107,Courtney BC 400701,24-Apr,15728.75,9168.85,,,26.39194,127.85944
177,1107,Courtney BC 400701,24-Sep,175637.75,126095.6,,,26.39194,127.85944
177,1107,Courtney BC 400701,FY14,,,879852.29,701942.95,26.39194,127.85944
177,1107,Courtney BC 400701,FY15,,,959271.35,767417.1,26.39194,127.85944
177,1107,Courtney BC 400701,FY16,,,903179.75,721435.3,26.39194,127.85944
177,1107,Courtney BC 400701,FY17,,,695311.4,556249,26.39194,127.85944
177,1107,Courtney BC 400701,FY18,,,789379.35,631503.4,26.39194,127.85944
177,1107,Courtney BC 400701,FY19,,,634674.05,513016.25,26.39194,127.85944
177,1107,Courtney BC 400701,FY20,,,376878.7,296226.05,26.39194,127.85944
177,1107,Courtney BC 400701,FY21,,,320473.45,256378.75,26.39194,127.85944
177,1107,Courtney BC 400701,FY22,,,189968.7,151974.9,26.39194,127.85944
177,1107,Courtney BC 400701,FY23,,,228926.75,198318.9,26.39194,127.85944
177,1107,Courtney BC 400701,FY24,,,175644.75,126095.6,26.39194,127.85944
178,1109,Taiyo Golf Course 400801,13-Oct,257070.49,205339.15,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,13-Nov,255497.6,206762.1,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,13-Dec,254439.1,201187.3,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,14-Jan,298695.53,232802.1,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,14-Feb,228688.05,182950.4,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,14-Mar,258043.05,206434.45,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,14-Apr,223859.95,180751.95,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,14-May,274378.5,217838.75,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,14-Jun,264532.55,211626.05,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,14-Jul,209458.85,170750.7,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,14-Aug,282949.15,229393.55,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,14-Sep,271039.95,213636.15,3078652.77,2459472.65,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,14-Oct,259021,204194.75,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,14-Nov,213839.45,171071.6,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,14-Dec,226864.65,183577.15,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,15-Jan,204089.35,162322.25,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,15-Feb,201701.15,160224.75,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,15-Mar,144401,115520.75,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,15-Apr,192845.25,154276.15,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,15-May,314586.7,251669.35,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,15-Jun,310443,248354.4,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,15-Jul,272632.7,218106.15,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,15-Aug,285982.85,228786.3,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,15-Sep,297732.95,238186.3,2924140.05,2336289.9,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,15-Oct,333580.2,266864.2,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,15-Nov,293864.65,235091.65,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,15-Dec,315157.4,252125.9,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,16-Jan,294910.85,235928.7,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,16-Feb,337176.75,269741.4,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,16-Mar,351794.3,281435.4,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,16-Apr,346468.3,277174.7,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,16-May,319763.8,255811.05,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,16-Jun,335651.15,268520.95,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,16-Jul,304926.45,243941.15,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,16-Aug,316325.05,253060.05,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,16-Sep,339051.25,271241,3888670.15,3110936.15,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,16-Oct,316625,253299.95,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,16-Nov,261856.35,209485.05,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,16-Dec,285113.3,228090.7,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,17-Jan,271340.15,217072.05,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,17-Feb,236977.75,189582.1,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,17-Mar,285800.25,228640.2,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,17-Apr,255713.35,204570.65,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,17-May,330029.7,264023.8,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,17-Jun,317082.95,253666.4,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,17-Jul,332194.9,265755.9,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,17-Aug,313927.55,251142,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,17-Sep,342409.1,273927.35,3549070.35,2839256.15,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,17-Oct,317095.85,253676.7,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,17-Nov,277256.2,221805,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,17-Dec,362777.8,290222.2,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,18-Jan,299625.05,239700.05,,,26.391491,127.833182
178,1109,Taiyo Golf Course 400801,18-Feb,356804.05,285443.2,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,18-Mar,351230.4,280984.3,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,18-Apr,311895.9,249516.75,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,18-May,309091.15,247272.95,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,18-Jun,347709,278167.15,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,18-Jul,308263.7,246610.95,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,18-Aug,319040.4,255232.3,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,18-Sep,248338.2,198670.5,3809127.7,3047302.05,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,18-Oct,326952.75,261562.2,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,18-Nov,367708,294166.35,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,18-Dec,290999.85,232799.85,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,19-Jan,255895.5,205676.4,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,19-Feb,258472.6,209085.2,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,19-Mar,310483.05,246319.25,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,19-Apr,295321.5,236257.15,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,19-May,314894.75,251915.85,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,19-Jun,267115.99,222144.6,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,19-Jul,307948.21,236706.8,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,19-Aug,337896.8,274646.65,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,19-Sep,324207.1,255036.5,3657896.1,2926316.8,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,19-Oct,275951.7,223493.15,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,19-Nov,325053.7,257311.2,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,19-Dec,324173.6,261738.85,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,20-Jan,320791.8,254233.45,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,20-Feb,257083.03,212571.95,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,20-Mar,279890.02,224706.95,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,20-Apr,54176.2,35640.4,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,20-Jun,242217.15,195810.3,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,20-Jul,93946.65,73120.65,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,20-Aug,262341.4,209873.1,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,20-Sep,262932.8,210346.25,2698558.05,2158846.25,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,20-Oct,377028.35,305790.5,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,20-Nov,281416.85,220965.6,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,20-Dec,263070.2,214125.9,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,21-Jan,115889.65,95428.05,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,21-Feb,238638.1,191319.65,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,21-Mar,271529.6,236592.15,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,21-Apr,339835.55,245704.75,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,21-May,271675.9,217340.65,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,21-Jun,214860.4,174425.75,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,21-Jul,231387.45,191991.85,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,21-Aug,231150,179304.95,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,21-Sep,269562,214982.75,3106044.05,2487972.55,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,21-Oct,290669.6,247436,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,21-Nov,336503.75,251165.2,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,21-Dec,253552.5,207194.8,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,22-Jan,139258.3,108233.05,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,22-Feb,212533.05,184389.2,,,26.391491,127.833182
179,1109,Taiyo Golf Course 400801,22-Mar,425064.9,328960.65,,,26.391491,127.833182
